processo,data,vara,nucleo,prioridades
0065916-70.2025.8.17.2001,27/04/2026,18ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0002394-59.2023.8.17.5810,26/04/2026,19ª Vara Criminal da Capital,2ª CC,Sem prioridade
0000074-96.2006.8.17.0001,15/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0002230-26.2022.8.17.4001,28/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Super prioridade
0003678-49.2024.8.17.2001,15/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0009892-33.2010.8.17.0001,23/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0014837-68.2007.8.17.0001,26/03/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0015848-20.2016.8.17.0001,22/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0022042-17.2008.8.17.0001,25/03/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0022692-29.2018.8.17.2001,15/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0028764-48.2000.8.17.0001,22/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0030297-13.1998.8.17.0001,13/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0032979-23.2007.8.17.0001,23/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0033008-67.2019.8.17.2001,13/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0033085-87.2004.8.17.0001,10/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0033894-27.2023.8.17.2001,16/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0034370-86.2002.8.17.0001,15/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Super prioridade
0036064-27.2001.8.17.0001,28/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0042682-31.2014.8.17.0001,22/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0043902-10.2016.8.17.2001,01/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0045284-04.2017.8.17.2001,15/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0052520-36.2019.8.17.2001,13/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0063056-34.2015.8.17.0001,19/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0071108-52.2023.8.17.2001,26/03/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0071153-56.2023.8.17.2001,13/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0079897-45.2020.8.17.2001,14/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0086944-96.1996.8.17.0001,14/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0093545-19.2025.8.17.2001,20/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Super prioridade
0095902-74.2022.8.17.2001,03/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0099870-78.2023.8.17.2001,01/04/2026,1ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0112227-22.2025.8.17.2001,16/04/2026,1ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0004154-63.2019.8.17.2001,12/04/2026,1ª Vara de Acidentes de Trabalho da Capital,4ª CC,Sem prioridade
0006744-76.2020.8.17.2001,27/04/2026,1ª Vara de Acidentes de Trabalho da Capital,2ª CCJ,Prioridade Legal
0030900-70.2016.8.17.2001,12/04/2026,1ª Vara de Acidentes de Trabalho da Capital,4ª CC,Sem prioridade
0033589-87.2016.8.17.2001,14/04/2026,1ª Vara de Acidentes de Trabalho da Capital,4ª CC,Prioridade Legal
0048323-68.2012.8.17.0001,13/04/2026,1ª Vara de Acidentes de Trabalho da Capital,4ª CC,Sem prioridade
0048685-11.2017.8.17.2001,25/04/2026,1ª Vara de Acidentes de Trabalho da Capital,2ª CCJ,Prioridade Legal
0075940-37.2011.8.17.0001,16/04/2026,1ª Vara de Acidentes de Trabalho da Capital,4ª CC,Prioridade Legal
0026572-19.2024.8.17.2001,27/04/2026,1ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0068896-24.2024.8.17.2001,27/04/2026,1ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0001644-30.2000.8.17.0001,27/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0002619-07.2016.8.17.2001,08/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0003909-29.2005.8.17.0001,26/03/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0007032-30.2008.8.17.0001,28/03/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0011037-08.2002.8.17.0001,27/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0018726-92.2017.8.17.2001,06/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0033969-08.2019.8.17.2001,13/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0045916-25.2020.8.17.2001,31/03/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0052277-63.2017.8.17.2001,13/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0052756-51.2020.8.17.2001,12/03/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0055735-84.2011.8.17.0001,28/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Super prioridade
0057699-44.2013.8.17.0001,06/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0064786-21.2020.8.17.2001,28/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0089384-10.2018.8.17.2001,25/03/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0137233-36.2022.8.17.2001,17/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0153517-22.2022.8.17.2001,26/04/2026,1ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0011683-26.2025.8.17.2001,27/04/2026,1ª Vara dos Crimes contra Criança e Adolescente da Capital,2ª CC,Sem prioridade
0117483-82.2021.8.17.2001,27/04/2026,1ª Vara dos Crimes contra Criança e Adolescente da Capital,2ª CC,Sem prioridade
0002939-76.2024.8.17.2001,27/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,2ª CCJ,Sem prioridade
0019102-31.1998.8.17.0001,23/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Sem prioridade
0028475-55.2025.8.17.2001,15/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Prioridade Legal
0038535-87.2025.8.17.2001,28/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,2ª CCJ,Prioridade Legal
0039539-96.2024.8.17.2001,17/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Prioridade Legal
0049290-17.1992.8.17.0001,10/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Sem prioridade
0094368-27.2024.8.17.2001,28/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,2ª CCJ,Sem prioridade
0106100-39.2023.8.17.2001,22/04/2026,1ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Prioridade Legal
0017198-66.2025.8.17.8201,27/04/2026,1º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0038262-74.2021.8.17.8201,28/04/2026,21º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0015370-69.2024.8.17.8201,28/04/2026,23º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h,1ª CCJ,Prioridade Legal
0023229-05.2025.8.17.8201,28/04/2026,23º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h,1ª CCJ,Prioridade Legal
0017958-20.2022.8.17.8201,28/04/2026,24º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h,1ª CCJ,Prioridade Legal
0052903-96.2023.8.17.8201,28/04/2026,24º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Tarde - 13:00h às 19:00h,1ª CCJ,Sem prioridade
0004455-24.2025.8.17.8201,28/04/2026,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0022161-06.2014.8.17.8201,28/04/2026,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0025692-17.2025.8.17.8201,28/04/2026,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0042071-67.2024.8.17.8201,28/04/2026,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0044921-70.2019.8.17.8201,28/04/2026,25º Juizado Especial Cível e das Relações de Consumo da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Prioridade Legal
0001030-76.2025.8.17.4001,27/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0002160-45.2024.8.17.5001,24/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0003418-49.2025.8.17.4001,28/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0015971-47.2018.8.17.0001,27/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0097131-98.2024.8.17.2001,28/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0115627-15.2023.8.17.2001,27/04/2026,2ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0007677-15.2021.8.17.2001,14/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0007715-85.2025.8.17.2001,09/04/2026,2ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0043005-45.2017.8.17.2001,23/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0045341-57.2007.8.17.0001,14/04/2026,2ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0046461-03.2017.8.17.2001,26/03/2026,2ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0052714-70.2018.8.17.2001,28/04/2026,2ª Vara da Fazenda Pública da Capital,2ª CCJ,Super prioridade
0053980-30.2008.8.17.0001,23/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0062049-85.2007.8.17.0001,17/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0071112-31.2019.8.17.2001,26/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0071723-52.2017.8.17.2001,23/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0073945-80.2023.8.17.2001,23/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0084160-86.2021.8.17.2001,09/04/2026,2ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0119728-66.2021.8.17.2001,17/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0134665-76.2024.8.17.2001,17/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0151584-77.2023.8.17.2001,22/04/2026,2ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0055784-51.2025.8.17.2001,24/04/2026,2ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,2ª CC,Prioridade Legal
0005659-93.2025.8.17.4001,22/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0009854-83.2020.8.17.2001,27/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0013913-07.2026.8.17.2001,24/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0020952-27.2015.8.17.0001,13/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0026449-65.2017.8.17.2001,14/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CCJ,Prioridade Legal
0027887-29.2017.8.17.2001,14/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CCJ,Prioridade Legal
0040554-03.2024.8.17.2001,24/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0046217-69.2015.8.17.8201,20/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0070723-36.2025.8.17.2001,14/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0080400-90.2025.8.17.2001,28/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0109944-94.2023.8.17.2001,14/04/2026,2ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0000052-28.2012.8.17.0001,01/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0001879-69.2015.8.17.0001,16/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0002503-59.2020.8.17.2001,24/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0008326-87.2015.8.17.2001,28/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0013958-79.2024.8.17.2001,06/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0032316-89.1998.8.17.0001,27/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0032937-86.1998.8.17.0001,23/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0038018-97.2016.8.17.2001,23/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CC,Prioridade Legal
0050746-63.2022.8.17.2001,01/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0053648-58.2011.8.17.0001,27/03/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0054981-36.1997.8.17.0001,27/03/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0057499-75.2018.8.17.2001,22/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0060195-79.2021.8.17.2001,27/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0063840-89.2007.8.17.0001,27/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0063897-91.2025.8.17.2001,23/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0078362-76.2023.8.17.2001,15/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0081023-59.1996.8.17.0001,28/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0093372-63.2023.8.17.2001,17/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0097578-96.2018.8.17.2001,22/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,PARTIDOR,Prioridade Legal
0121207-03.2009.8.17.0001,16/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0747341-48.1991.8.17.0001,15/04/2026,2ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0016866-96.2004.8.17.0001,27/04/2026,2ª Vara dos Crimes contra Criança e Adolescente da Capital,2ª CC,Sem prioridade
0005560-67.2003.8.17.0001,14/04/2026,2ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Sem prioridade
0011665-94.2002.8.17.0001,28/04/2026,2ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Sem prioridade
0030067-53.2007.8.17.0001,15/04/2026,2ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Prioridade Legal
0047591-91.2018.8.17.2001,08/04/2026,2ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Sem prioridade
0049825-46.2018.8.17.2001,25/04/2026,2ª Vara dos Executivos Fiscais Estaduais da Capital,4ª CC,Prioridade Legal
0008813-37.2022.8.17.8201,27/04/2026,2º Juizado Especial da Fazenda Pública da Capital - Turno Manhã - 07:00h às 13:00h,1ª CCJ,Sem prioridade
0000535-78.2021.8.17.5001,26/04/2026,3ª Vara Criminal da Capital,2ª CC,Sem prioridade
0003268-80.2022.8.17.5001,24/04/2026,3ª Vara Criminal da Capital,2ª CC,Prioridade Legal
0000003-20.2020.8.17.2001,23/03/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0001488-16.2024.8.17.2001,07/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0006615-42.2018.8.17.2001,23/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0009276-20.1994.8.17.0001,20/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0015293-80.2017.8.17.2001,28/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0015803-94.2008.8.17.0001,20/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0016511-42.2011.8.17.0001,07/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0020172-73.2004.8.17.0001,16/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0023938-21.2022.8.17.2001,23/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0024035-27.2010.8.17.0001,15/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0024075-71.2015.8.17.8201,20/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0026320-17.2015.8.17.0001,17/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0026614-40.2013.8.17.0001,24/03/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0029368-17.2023.8.17.2001,23/03/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0029905-23.2017.8.17.2001,28/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0030689-40.2004.8.17.0001,28/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0030851-64.2006.8.17.0001,20/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0034504-63.2021.8.17.2001,17/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0035074-89.2008.8.17.0001,03/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0039984-18.2015.8.17.0001,15/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0045764-11.2019.8.17.2001,08/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0047191-72.2021.8.17.2001,16/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0047267-28.2023.8.17.2001,28/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0047316-51.2006.8.17.0001,09/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Sem prioridade
0048428-10.2017.8.17.8201,20/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0050323-79.2017.8.17.2001,20/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0059955-90.2021.8.17.2001,17/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0066931-85.2010.8.17.0001,08/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0073637-83.2019.8.17.2001,30/03/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0078002-73.2025.8.17.2001,20/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0081581-97.2023.8.17.2001,02/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0085042-77.2023.8.17.2001,28/04/2026,3ª Vara da Fazenda Pública da Capital,2ª CCJ,Prioridade Legal
0091696-81.2014.8.17.0001,16/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0103503-29.2025.8.17.2001,28/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Super prioridade
0112042-81.2025.8.17.2001,17/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Prioridade Legal
0119270-49.2021.8.17.2001,21/04/2026,3ª Vara da Fazenda Pública da Capital,4ª CC,Sem prioridade
0023637-11.2021.8.17.2001,24/04/2026,3ª Vara de Enfrentamento à Violência Doméstica e Familiar contra a Mulher,2ª CC,Prioridade Legal
0015703-02.2021.8.17.2001,28/04/2026,3ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0050134-23.2025.8.17.2001,27/04/2026,3ª Vara de Família e Registro Civil da Capital,3ª CC,Prioridade Legal
0066301-52.2024.8.17.2001,15/04/2026,3ª Vara de Família e Registro Civil da Capital,3ª CCJ,Prioridade Legal
0004662-09.2019.8.17.2001,01/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0008040-41.2017.8.17.2001,28/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Super prioridade
0008971-29.2026.8.17.2001,16/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0009317-29.2016.8.17.2001,28/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0009745-59.2026.8.17.2001,17/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0014701-90.2015.8.17.0001,14/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Sem prioridade
0019571-46.2025.8.17.2001,20/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
0043995-55.2025.8.17.2001,08/04/2026,3ª Vara de Sucessões e Registros Públicos da Capital,3ª CCJ,Prioridade Legal
